"AnnualRefresh","Area","CompanyAltName","CompanyName","Degree","EquitySchedule","Experience","ExperienceLevel","GreenCard","JobFunction","JobType","Level","OtherOffer","PositionType","PostTime","PostTitle","PostUser","PromotionPkg","RelocationFee","Satisfaction","Season","Source","SpiderTime","URL","Year","_type"
"-","Greater Boston Area","-","Amazon","硕士","5%， 15%， 40%， 40%","3-5年","在职跳槽","-","分析|数据科学类","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","全职 @ Amazon Boston","ligure1234","-","10K","-","1-3月","内推","1.538877245154E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=429401&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","本科","25%","5-10年","在职跳槽","-","码农类General","全职","-","其他大厂offer","IC (Individual Contributor 技术岗，不管人)","null","巨硬SED2 OFFER","myrenhai","-","local","不去","4-6月","猎头","1.538877245479E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434601&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","美国其他地区","沃尔玛","-","硕士","4ys","1-3年","在职跳槽","-","DataEng","全职","2","其他offer","IC (Individual Contributor 技术岗，不管人)","null","沃尔玛实验室阿肯色农村 Data Engineer 2 包","Yue8686","-","10k","不去","4-6月","网上海投","1.53887724573E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434607&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","硕士","monthly","1-3年","在职跳槽","first day","码农类General","全职","3","-","IC (Individual Contributor 技术岗，不管人)","null","Google Package","suri_x","-","-","Yes","1-3月","Other","1.538877248654E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=432630&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","博士","25 25 25 25","5-10年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","google software","jsrebiz","-","30k+","不去","4-6月","猎头","1.538877248873E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434707&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","本科","unknown","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","3","-","IC (Individual Contributor 技术岗，不管人)","null","谷歌本科标准包","飞絮成霜","-","有，package还未到","-","4-6月","内推","1.538877248889E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434474&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","Petuum","-","本科","-","3个月-1年","fresh grad应届毕业生","H1B绿卡都办","码农类General","全职","-","接fb标准包了","IC (Individual Contributor 技术岗，不管人)","null","Petuum湾区office SDE System and Platform","miayolanda","-","-","去fb了","4-6月","网上海投","1.538877249318E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=433902&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"听说没有？","Greater Seattle Area","-","Oracle","硕士","25*4","1-3年","在职跳槽","-","码农类General","全职","3","-","IC (Individual Contributor 技术岗，不管人)","null","奥肉蔻克劳德 包裹","cheng.812","-","n/a","纠结","4-6月","网上海投","1.538877249554E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=420729&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Greater Seattle Area","-","Microsoft","硕士","不清楚 可能25/25/25/25","3-5年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","微软 算低吗","jwell","-","-","-","7-9月","猎头","1.538877251181E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=434002&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","PureStorage","硕士","25/25/25/25","1-3年","在职跳槽","-","码农类General","全职","-","一些onsite 现任公司","IC (Individual Contributor 技术岗，不管人)","null","PureStorage 诚意包","shiloh00","-","-","pending","7-9月","猎头","1.538877251404E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=430693&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","Southern California","-","Snapchat","硕士","10, 20, 30, 40","<3个月短暂实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","snap new grad包裹","jackielyx","-","-","满意","10-12月","内推","1.538877252434E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=307436&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","BayArea","Houzz","-","硕士","25,25,25,25","1-3年","在职跳槽","-","码农类General","全职","-","Google, Apple, Microsoft, Uber, Snapchat......","IC (Individual Contributor 技术岗，不管人)","null","Houzz Offer","abcd1992719g","-","-","-","4-6月","猎头","1.538877252487E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=432713&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Google","硕士","25/25/25/25","1-3年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","2018 google cloud 湾区 T3 一般包","moonyellow","-","-","去","4-6月","猎头","1.53887725252E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=432568&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2018","TrailItem"
"-","BayArea","-","Yahoo","博士","无","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","-","无","IC (Individual Contributor 技术岗，不管人)","null","贡献个Yahoo的数据点","renbaoshan","-","6K","-","1-3月","网上海投","1.538877253456E12","http://www.1point3acres.com/bbs/forum.php?mod=viewthread&tid=431043&extra=page%3D13%26filter%3Dsortid%26sortid%3D320%26sortid%3D320","2017","TrailItem"
"-","欧洲","-","Amazon","硕士","25%/25%/25%/25%","1-3年","在职跳槽","-","码农类General","全职","-","沒比現在高","IC (Individual Contributor 技术岗，不管人)","null","Amazon 德國柏林 package","cchongwen73","-","15000 EUR","沒去","7-9月","网上海投","1.538877255022E12","http://www.1point3acres.com/bbs/thread-287426-1-1.html","2016","TrailItem"
"-","BayArea","-","Linkedin","硕士","25% first year then quarterly","1-3年","在职跳槽","去了就给办","码农类General","全职","-","Amazon, Lyft, Microsoft","IC (Individual Contributor 技术岗，不管人)","null","灵应普通包裹","youhou","-","-","不满意 考虑中","4-6月","猎头","1.538877255417E12","http://www.1point3acres.com/bbs/thread-431335-1-1.html","2018","TrailItem"
"-","BayArea","Houzz","-","博士","25%","<3个月短暂实习/全职","fresh grad应届毕业生","-","分析|数据科学类","全职","-","fb, google","IC (Individual Contributor 技术岗，不管人)","null","Houzz data scientist offer","superddt","-","5k","not decided","7-9月","内推","1.538877256265E12","http://www.1point3acres.com/bbs/thread-290765-1-1.html","2017","TrailItem"
"-","Greater New York Area","-","Oracle","本科","yearly","fresh grad 无实习/全职","其他","-","码农类General","全职","2","-","IC (Individual Contributor 技术岗，不管人)","null","去年拿的包，请大家鉴定下","wenxima","-","N/A","已入职","10-12月","网上海投","1.538877256482E12","http://www.1point3acres.com/bbs/thread-430066-1-1.html","2017","TrailItem"
"-","BayArea","Fortinet","-","硕士","Oral offer so I do not know whether I have this","5-10年","在职跳槽","-","码农类General","全职","-","no offer","IC (Individual Contributor 技术岗，不管人)","null","Fortinet some years embedded sw experiences","交友用的马甲","-","-","Yes, old engineer do not want shua ti","1-3月","网上海投","1.53887725741E12","http://www.1point3acres.com/bbs/thread-321654-1-1.html","2018","TrailItem"
"-","Greater Seattle Area","Grubhub","-","硕士","25/25/25/25","5-10年","在职跳槽","-","码农类General","全职","-","-","IC (Individual Contributor 技术岗，不管人)","null","GrubHub包裹","glorywine","-","-","-","1-3月","网上海投","1.538877258508E12","http://www.1point3acres.com/bbs/thread-357759-1-1.html","2018","TrailItem"
"-","BayArea","-","Yahoo","硕士","3","<3个月短暂实习/全职","fresh grad应届毕业生","H1B","码农类General","全职","-","NCR","IC (Individual Contributor 技术岗，不管人)","null","Oath New grad 包袱","yanghantao1994","-","-","去吧 没有好的competing offer","1-3月","内推","1.538877258647E12","http://www.1point3acres.com/bbs/thread-363843-1-1.html","2018","TrailItem"
"-","Greater Seattle Area","-","Google","博士","25 25 25 25","fresh grad 无实习/全职","fresh grad应届毕业生","-","码农类General","全职","4","Initial Offer","IC (Individual Contributor 技术岗，不管人)","null","回馈地里，贡献一个G的Research Scientist Offer","倒序浏览","-","-","不去","4-6月","内推","1.538877258714E12","http://www.1point3acres.com/bbs/thread-425455-1-1.html","2018","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877259125E12","http://www.1point3acres.com/bbs/thread-412478-1-1.html","","TrailItem"
"-","上海","-","-","博士","yearly?","5-10年","在职跳槽","-","码农类General","全职","-","-","Director","null","JD 管理包","shawnzhangsuju","-","-","否","1-3月","Other","1.538877259217E12","http://www.1point3acres.com/bbs/thread-426805-1-1.html","2018","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877259949E12","http://www.1point3acres.com/bbs/thread-421603-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877260567E12","http://www.1point3acres.com/bbs/thread-366763-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877261992E12","http://www.1point3acres.com/bbs/thread-431142-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877262014E12","http://www.1point3acres.com/bbs/thread-432695-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877262253E12","http://www.1point3acres.com/bbs/thread-356593-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877262728E12","http://www.1point3acres.com/bbs/thread-427215-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877262862E12","http://www.1point3acres.com/bbs/thread-431732-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877262973E12","http://www.1point3acres.com/bbs/thread-381246-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877264049E12","http://www.1point3acres.com/bbs/thread-431778-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.53887726407E12","http://www.1point3acres.com/bbs/thread-431379-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877265624E12","http://www.1point3acres.com/bbs/thread-427882-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.53887726572E12","http://www.1point3acres.com/bbs/thread-430963-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877265787E12","http://www.1point3acres.com/bbs/thread-408667-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877266697E12","http://www.1point3acres.com/bbs/thread-405529-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877266789E12","http://www.1point3acres.com/bbs/thread-333168-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877266964E12","http://www.1point3acres.com/bbs/thread-430377-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.53887726708E12","http://www.1point3acres.com/bbs/thread-429581-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877267666E12","http://www.1point3acres.com/bbs/thread-431878-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.53887726803E12","http://www.1point3acres.com/bbs/thread-430884-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877268273E12","http://www.1point3acres.com/bbs/thread-424543-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877270658E12","http://www.1point3acres.com/bbs/thread-366761-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877270735E12","http://www.1point3acres.com/bbs/thread-432201-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877271882E12","http://www.1point3acres.com/bbs/thread-431455-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877271989E12","http://www.1point3acres.com/bbs/thread-431877-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877272275E12","http://www.1point3acres.com/bbs/thread-429675-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.53887727324E12","http://www.1point3acres.com/bbs/thread-431874-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877274074E12","http://www.1point3acres.com/bbs/thread-432313-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877274498E12","http://www.1point3acres.com/bbs/thread-431228-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877276072E12","http://www.1point3acres.com/bbs/thread-430470-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877277836E12","http://www.1point3acres.com/bbs/thread-373420-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877278033E12","http://www.1point3acres.com/bbs/thread-432121-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877279445E12","http://www.1point3acres.com/bbs/thread-432518-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877280093E12","http://www.1point3acres.com/bbs/thread-432693-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.53887728029E12","http://www.1point3acres.com/bbs/thread-425502-1-1.html","","TrailItem"
"","","","","","","","","","","","","","","null","","null","","","","","","1.538877280323E12","http://www.1point3acres.com/bbs/thread-404056-1-1.html","","TrailItem"
